"state","date","Negative","Positive","Inconclusive","positiveIncrease","negativeIncrease"
"DE",2021-04-17,3769,340,0,NA,NA
"DE",2021-04-18,3430,240,1,NA,NA
"DE",2021-04-19,3190,230,1,NA,NA
"DE",2021-04-20,6360,368,1,NA,NA
"DE",2021-04-21,7783,274,0,NA,NA
"DE",2021-04-22,8283,384,1,NA,NA
"DE",2021-04-23,4863,309,2,NA,NA
"DE",2021-04-24,3558,295,3,NA,NA
"DE",2021-04-25,2619,185,1,NA,NA
"DE",2021-04-26,3603,138,1,NA,NA
"DE",2021-04-27,5623,321,3,NA,NA
"DE",2021-04-28,7071,221,2,NA,NA
"DE",2021-04-29,8231,257,5,NA,NA
"DE",2021-04-30,4810,289,2,NA,NA
"DE",2021-05-01,3291,207,3,NA,NA
"DE",2021-05-02,1436,92,0,NA,NA
"DE",2021-05-03,4869,218,0,NA,NA
"DE",2021-05-04,5162,208,2,NA,NA
"DE",2021-05-05,7825,197,4,NA,NA
"DE",2021-05-06,5793,154,0,NA,NA
"DE",2021-05-07,4758,223,2,NA,NA
"DE",2021-05-08,2923,171,2,NA,NA
"DE",2021-05-09,1349,74,4,NA,NA
"DE",2021-05-10,3453,102,0,NA,NA
"DE",2021-05-11,4844,158,1,NA,NA
"DE",2021-05-12,6672,177,6,NA,NA
"DE",2021-05-13,5689,150,3,NA,NA
"DE",2021-05-14,3926,174,2,NA,NA
"DE",2021-05-15,2414,115,0,NA,NA
"DE",2021-05-16,1341,66,0,NA,NA
"DE",2021-05-17,3144,107,0,NA,NA
"DE",2021-05-18,4779,121,1,NA,NA
"DE",2021-05-19,5382,99,1,NA,NA
"DE",2021-05-20,4658,132,1,NA,NA
"DE",2021-05-21,3250,91,3,NA,NA
"DE",2021-05-22,2468,96,3,NA,NA
"DE",2021-05-23,1267,52,0,NA,NA
"DE",2021-05-24,2460,58,0,NA,NA
"DE",2021-05-25,3355,83,1,NA,NA
"DE",2021-05-26,5263,93,1,NA,NA
"DE",2021-05-27,4023,70,1,NA,NA
"DE",2021-05-28,2660,50,1,NA,NA
"DE",2021-05-29,2017,61,0,NA,NA
"DE",2021-05-30,868,27,0,NA,NA
"DE",2021-05-31,558,14,1,NA,NA
"DE",2021-06-01,1816,29,0,NA,NA
"DE",2021-06-02,2888,57,1,NA,NA
"DE",2021-06-03,4736,67,1,NA,NA
"DE",2021-06-04,3143,61,2,NA,NA
"DE",2021-06-05,1937,30,0,NA,NA
"DE",2021-06-06,968,21,1,NA,NA
"DE",2021-06-07,1739,23,0,NA,NA
"DE",2021-06-08,3063,49,1,NA,NA
"DE",2021-06-09,3189,30,1,NA,NA
"DE",2021-06-10,3177,42,0,NA,NA
"DE",2021-06-11,2592,22,1,NA,NA
"DE",2021-06-12,1854,29,0,NA,NA
"DE",2021-06-13,937,9,0,NA,NA
"DE",2021-06-14,1602,20,0,NA,NA
"DE",2021-06-15,2893,34,0,NA,NA
"DE",2021-06-16,3348,29,0,NA,NA
"DE",2021-06-17,2985,29,0,NA,NA
"DE",2021-06-18,2340,29,0,NA,NA
"DE",2021-06-19,1508,18,0,NA,NA
"DE",2021-06-20,867,15,0,NA,NA
"DE",2021-06-21,496,1,0,NA,NA
"DE",2021-06-22,624,18,0,NA,NA
"FL",2020-01-29,NA,NA,NA,0,0
"FL",2020-01-30,NA,NA,NA,0,0
"FL",2020-01-31,NA,NA,NA,0,0
"FL",2020-02-01,NA,NA,NA,0,0
"FL",2020-02-02,NA,NA,NA,0,0
"FL",2020-02-03,NA,NA,NA,0,0
"FL",2020-02-04,NA,NA,NA,0,0
"FL",2020-02-05,NA,NA,NA,0,0
"FL",2020-02-06,NA,NA,NA,0,0
"FL",2020-02-07,NA,NA,NA,0,0
"FL",2020-02-08,NA,NA,NA,0,0
"FL",2020-02-09,NA,NA,NA,0,0
"FL",2020-02-10,NA,NA,NA,0,0
"FL",2020-02-11,NA,NA,NA,0,0
"FL",2020-02-12,NA,NA,NA,0,0
"FL",2020-02-13,NA,NA,NA,0,0
"FL",2020-02-14,NA,NA,NA,0,0
"FL",2020-02-15,NA,NA,NA,0,0
"FL",2020-02-16,NA,NA,NA,0,0
"FL",2020-02-17,NA,NA,NA,0,0
"FL",2020-02-18,NA,NA,NA,0,0
"FL",2020-02-19,NA,NA,NA,0,0
"FL",2020-02-20,NA,NA,NA,0,0
"FL",2020-02-21,NA,NA,NA,0,0
"FL",2020-02-22,NA,NA,NA,0,0
"FL",2020-02-23,NA,NA,NA,0,0
"FL",2020-02-24,NA,NA,NA,0,0
"FL",2020-02-25,NA,NA,NA,0,0
"FL",2020-02-26,NA,NA,NA,0,0
"FL",2020-02-27,NA,NA,NA,0,0
"FL",2020-02-28,NA,NA,NA,0,0
"FL",2020-02-29,NA,NA,NA,0,0
"FL",2020-03-01,31,NA,NA,0,0
"FL",2020-03-02,86,6,NA,0,0
"FL",2020-03-03,85,0,NA,2,0
"FL",2020-03-04,138,16,NA,1,24
"FL",2020-03-05,274,20,NA,4,7
"FL",2020-03-06,215,17,2,1,24
"FL",2020-03-07,180,6,0,0,45
"FL",2020-03-08,138,14,0,4,18
"FL",2020-03-09,300,33,0,1,22
"FL",2020-03-10,247,10,0,5,82
"FL",2020-03-11,429,51,0,2,79
"FL",2020-03-12,1159,108,1,6,0
"FL",2020-03-13,1823,190,4,5,177
"FL",2020-03-14,1354,152,3,20,0
"FL",2020-03-15,1441,180,0,40,200
"FL",2020-03-16,4912,419,1,31,6
"FL",2020-03-17,6818,620,1,27,256
"FL",2020-03-18,9436,790,9,62,285
"FL",2020-03-19,11192,1011,10,99,308
"FL",2020-03-20,11577,1259,15,76,337
"FL",2020-03-21,5491,901,11,142,4709
"FL",2020-03-22,4826,881,3,203,1411
"FL",2020-03-23,11137,1745,16,298,3073
"FL",2020-03-24,11877,1989,10,176,2064
"FL",2020-03-25,11138,1619,18,283,2247
"FL",2020-03-26,11111,1908,12,497,8367
"FL",2020-03-27,11171,1610,23,535,4445
"FL",2020-03-28,6133,1349,10,659,7180
"FL",2020-03-29,5990,1165,9,705,3704
"FL",2020-03-30,11306,2090,18,876,9155
"FL",2020-03-31,10980,1737,50,852,6060
"FL",2020-04-01,11315,1843,71,904,5244
"FL",2020-04-02,11971,1626,144,1032,9757
"FL",2020-04-03,12950,1795,71,1268,12851
"FL",2020-04-04,9519,1485,26,1281,8819
"FL",2020-04-05,8271,1083,32,1148,10297
"FL",2020-04-06,13909,1814,83,763,8697
"FL",2020-04-07,14813,1742,51,1159,13465
"FL",2020-04-08,13170,1348,72,1006,4264
"FL",2020-04-09,11637,1561,132,1046,8506
"FL",2020-04-10,11840,1588,118,1033,9114
"FL",2020-04-11,7216,1015,35,1088,9140
"FL",2020-04-12,3919,584,12,1064,8959
"FL",2020-04-13,12775,1664,31,809,12208
"FL",2020-04-14,12979,1603,39,922,6207
"FL",2020-04-15,14907,1872,57,592,9185
"FL",2020-04-16,13940,1580,49,897,5353
"FL",2020-04-17,14908,1453,131,1199,14367
"FL",2020-04-18,8132,1095,23,1083,10540
"FL",2020-04-19,7027,925,17,741,8825
"FL",2020-04-20,15101,2199,75,713,9482
"FL",2020-04-21,18226,2009,35,746,9999
"FL",2020-04-22,18741,1829,23,859,10754
"FL",2020-04-23,19064,1754,65,697,7558
"FL",2020-04-24,17320,1847,31,1214,18909
"FL",2020-04-25,9947,1188,12,734,15475
"FL",2020-04-26,7410,840,33,795,10825
"FL",2020-04-27,18857,1881,37,519,11240
"FL",2020-04-28,21171,1371,87,748,9704
"FL",2020-04-29,21892,1769,55,343,6266
"FL",2020-04-30,19365,1511,37,514,8420
"FL",2020-05-01,21511,1882,85,977,19256
"FL",2020-05-02,13477,1011,77,703,12578
"FL",2020-05-03,8058,675,43,632,11562
"FL",2020-05-04,16758,1451,56,768,15262
"FL",2020-05-05,17807,1463,61,574,20879
"FL",2020-05-06,20483,939,63,581,13797
"FL",2020-05-07,21578,1060,87,625,12073
"FL",2020-05-08,29161,1657,39,344,20020
"FL",2020-05-09,16530,1052,18,765,13588
"FL",2020-05-10,10197,865,16,681,10622
"FL",2020-05-11,40400,2334,41,383,21723
"FL",2020-05-12,42058,2040,49,606,17606
"FL",2020-05-13,39262,2038,56,799,14680
"FL",2020-05-14,36708,1988,39,792,13266
"FL",2020-05-15,33608,1867,36,786,0
"FL",2020-05-16,14852,1116,108,480,19609
"FL",2020-05-17,9858,852,6,1136,20968
"FL",2020-05-18,32928,2055,47,654,23766
"FL",2020-05-19,36778,1956,50,612,38941
"FL",2020-05-20,38831,1971,38,475,54966
"FL",2020-05-21,33281,1769,28,1190,41377
"FL",2020-05-22,39535,1722,24,725,20791
"FL",2020-05-23,17923,934,5,733,20265
"FL",2020-05-24,13432,969,8,545,14058
"FL",2020-05-25,15455,1488,6,980,36121
"FL",2020-05-26,43424,2999,37,503,14480
"FL",2020-05-27,39071,2740,31,475,9968
"FL",2020-05-28,37156,2165,25,614,17394
"FL",2020-05-29,37980,2222,27,1221,30411
"FL",2020-05-30,17245,1221,10,752,10802
"FL",2020-05-31,13033,1153,9,870,25642
"FL",2020-06-01,33618,2430,47,700,18384
"FL",2020-06-02,37732,2645,31,602,8735
"FL",2020-06-03,36762,2750,27,1209,29844
"FL",2020-06-04,34407,2259,29,1265,24711
"FL",2020-06-05,39370,2376,51,1019,26592
"FL",2020-06-06,18521,1544,20,1244,37975
"FL",2020-06-07,15355,1476,6,1392,40793
"FL",2020-06-08,39808,3753,44,1029,17426
"FL",2020-06-09,47604,3819,57,1158,22659
"FL",2020-06-10,49663,3992,33,1242,19347
"FL",2020-06-11,47356,4065,46,1669,26027
"FL",2020-06-12,51348,4599,44,1634,27249
"FL",2020-06-13,24260,3037,20,2476,31933
"FL",2020-06-14,17554,2655,17,2133,36586
"FL",2020-06-15,46677,6251,64,1760,19411
"FL",2020-06-16,47915,6781,30,2691,27342
"FL",2020-06-17,50716,8324,78,2427,22840
"FL",2020-06-18,50644,8066,113,2694,22346
"FL",2020-06-19,49301,7023,65,3313,17737
"FL",2020-06-20,32991,6173,58,4002,24352
"FL",2020-06-21,20080,4285,51,4617,34530
"FL",2020-06-22,45000,8454,84,2751,15265
"FL",2020-06-23,63766,12031,136,3798,19979
"FL",2020-06-24,66651,12724,140,5471,22079
"FL",2020-06-25,74576,14301,188,4991,47298
"FL",2020-06-26,74449,14277,207,8814,39299
"FL",2020-06-27,63621,11636,171,9534,51055
"FL",2020-06-28,41520,9439,127,8354,43842
"FL",2020-06-29,64104,14596,156,5363,25580
"FL",2020-06-30,79972,17084,202,6027,26159
"FL",2020-07-01,87620,18119,302,6545,28796
"FL",2020-07-02,94332,18365,375,9442,41720
"FL",2020-07-03,89090,18021,368,9324,39689
"FL",2020-07-04,35481,8859,121,11330,53679
"FL",2020-07-05,30313,8439,110,9856,43643
"FL",2020-07-06,76440,15173,483,6237,27405
"FL",2020-07-07,93694,17982,557,7299,27907
"FL",2020-07-08,101275,19116,625,9947,41024
"FL",2020-07-09,94935,19005,634,8890,28256
"FL",2020-07-10,93899,17072,600,11250,52796
"FL",2020-07-11,68404,14331,491,10274,43312
"FL",2020-07-12,39220,9825,321,15149,83408
"FL",2020-07-13,70399,13603,461,12207,52943
"FL",2020-07-14,84426,16108,475,9183,36475
"FL",2020-07-15,87176,16772,504,9992,40529
"FL",2020-07-16,94560,17587,656,13759,65700
"FL",2020-07-17,96199,17093,819,11174,53684
"FL",2020-07-18,72642,14685,578,10173,40892
"FL",2020-07-19,40178,9059,264,12385,58175
"FL",2020-07-20,87731,16904,1101,10405,39118
"FL",2020-07-21,89444,16318,817,9263,38204
"FL",2020-07-22,96193,17672,2788,9664,45176
"FL",2020-07-23,96019,17169,3424,10112,45982
"FL",2020-07-24,91810,15910,2777,12320,53250
"FL",2020-07-25,64196,13500,3202,12045,47542
"FL",2020-07-26,42640,10319,2384,9246,40782
"FL",2020-07-27,68482,11058,4385,8804,36102
"FL",2020-07-28,87673,15541,1240,9138,39572
"FL",2020-07-29,87950,14045,861,9320,37020
"FL",2020-07-30,86074,13903,1001,9835,42396
"FL",2020-07-31,81017,13037,587,8900,39964
"FL",2020-08-01,42641,7785,448,9502,41713
"FL",2020-08-02,19571,4193,172,7056,34450
"FL",2020-08-03,63670,8067,672,4814,27049
"FL",2020-08-04,72925,10527,676,5357,26214
"FL",2020-08-05,80851,11199,746,5424,25017
"FL",2020-08-06,85901,10850,712,7573,34829
"FL",2020-08-07,72287,9903,714,7541,31890
"FL",2020-08-08,53882,8471,450,8343,40431
"FL",2020-08-09,37982,7563,432,6139,33562
"FL",2020-08-10,80228,10893,683,4150,24039
"FL",2020-08-11,77587,10633,640,5762,29587
"FL",2020-08-12,85340,9822,752,8095,30195
"FL",2020-08-13,77133,8046,669,6227,28303
"FL",2020-08-14,69424,7797,576,7997,32299
"FL",2020-08-15,45713,5892,358,6291,35808
"FL",2020-08-16,32553,4365,277,3747,26124
"FL",2020-08-17,66629,6779,489,2649,17570
"FL",2020-08-18,76701,7581,517,3787,22326
"FL",2020-08-19,70576,6084,519,4080,23084
"FL",2020-08-20,70727,6624,463,4516,24958
"FL",2020-08-21,67333,6626,442,4616,26776
"FL",2020-08-22,49343,4377,408,4260,30324
"FL",2020-08-23,35040,4320,338,3004,23812
"FL",2020-08-24,47973,3864,206,2224,16265
"FL",2020-08-25,61587,5449,383,2665,16695
"FL",2020-08-26,68379,5334,461,2937,23074
"FL",2020-08-27,67310,5004,423,3229,21277
"FL",2020-08-28,58677,4774,318,3732,26498
"FL",2020-08-29,40814,3513,257,3132,24337
"FL",2020-08-30,36358,3153,180,2547,21814
"FL",2020-08-31,47114,3806,238,1876,14046
"FL",2020-09-01,60269,4654,304,7487,52758
"FL",2020-09-02,69340,4559,298,2310,15534
"FL",2020-09-03,70899,4728,257,3487,20323
"FL",2020-09-04,61206,3814,262,3147,19113
"FL",2020-09-05,49201,3335,192,3593,20144
"FL",2020-09-06,32393,2314,156,2513,18399
"FL",2020-09-07,18829,1999,48,1812,15076
"FL",2020-09-08,37706,2081,118,1797,13366
"FL",2020-09-09,43469,2858,167,2006,12319
"FL",2020-09-10,75544,3977,303,2537,16428
"FL",2020-09-11,74213,3870,266,3604,22847
"FL",2020-09-12,49527,3230,202,3168,21734
"FL",2020-09-13,30750,1938,100,2395,19827
"FL",2020-09-14,51939,3001,168,1718,15342
"FL",2020-09-15,71440,3563,234,2743,24723
"FL",2020-09-16,83314,4148,270,2288,12821
"FL",2020-09-17,74006,3652,218,3273,23695
"FL",2020-09-18,60070,3332,167,3177,24084
"FL",2020-09-19,41090,2683,104,3510,26720
"FL",2020-09-20,22227,1865,62,2497,24014
"FL",2020-09-21,42939,2466,97,1671,16486
"FL",2020-09-22,65817,3522,232,2414,16612
"FL",2020-09-23,68262,3423,359,2594,21048
"FL",2020-09-24,66113,3422,241,2477,20978
"FL",2020-09-25,60751,3053,160,2809,23648
"FL",2020-09-26,43700,2594,108,2731,26218
"FL",2020-09-27,22056,1641,59,1847,16552
"FL",2020-09-28,46559,2689,91,728,7493
"FL",2020-09-29,66789,3255,204,3209,25178
"FL",2020-09-30,75472,3059,177,1880,9120
"FL",2020-10-01,64850,3080,140,2551,22023
"FL",2020-10-02,62575,2946,116,2610,23026
"FL",2020-10-03,43453,2468,106,2753,22151
"FL",2020-10-04,24443,1694,62,1786,18547
"FL",2020-10-05,49340,2263,82,1406,14394
"FL",2020-10-06,87238,4542,235,2201,18644
"FL",2020-10-07,83833,3671,130,2544,23551
"FL",2020-10-08,72969,3664,129,3246,26741
"FL",2020-10-09,67119,3462,108,2853,25496
"FL",2020-10-10,44762,2817,114,0,0
"FL",2020-10-11,25671,1995,51,5414,26799
"FL",2020-10-12,44414,2427,88,1519,15219
"FL",2020-10-13,52748,2759,82,2657,23416
"FL",2020-10-14,40730,2481,88,2808,18940
"FL",2020-10-15,68133,3717,109,3286,24918
"FL",2020-10-16,71412,3886,112,3365,26715
"FL",2020-10-17,44366,2999,71,3968,26371
"FL",2020-10-18,28357,2396,63,2474,15753
"FL",2020-10-19,52687,3237,100,1691,15184
"FL",2020-10-20,75790,4473,131,3556,25002
"FL",2020-10-21,79659,4416,512,2106,0
"FL",2020-10-22,71228,4299,152,5461,46290
"FL",2020-10-23,69291,4403,137,3618,40124
"FL",2020-10-24,42348,3568,106,4381,67838
"FL",2020-10-25,26757,2681,89,2348,12277
"FL",2020-10-26,53835,3653,99,3336,28649
"FL",2020-10-27,78191,5303,170,4226,12687
"FL",2020-10-28,81637,5091,187,4005,34534
"FL",2020-10-29,71628,4823,146,4111,34210
"FL",2020-10-30,69096,4875,148,5383,0
"FL",2020-10-31,45752,4134,80,2283,50628
"FL",2020-11-01,26064,2692,125,4805,44294
"FL",2020-11-02,56750,3878,88,4569,19925
"FL",2020-11-03,77910,5155,134,4553,20822
"FL",2020-11-04,87306,6301,215,4332,17075
"FL",2020-11-05,77409,6054,127,6120,37818
"FL",2020-11-06,77121,6464,146,5150,29721
"FL",2020-11-07,52641,5574,151,4380,14673
"FL",2020-11-08,26240,3305,64,6619,38183
"FL",2020-11-09,54152,4452,95,3845,16454
"FL",2020-11-10,78155,6332,185,4282,19829
"FL",2020-11-11,78767,6410,198,5669,27071
"FL",2020-11-12,72157,6649,153,5504,21228
"FL",2020-11-13,85600,7451,164,6760,22512
"FL",2020-11-14,60432,6979,167,4405,27562
"FL",2020-11-15,37603,4786,173,9820,34533
"FL",2020-11-16,79498,7261,175,4530,21642
"FL",2020-11-17,99596,8672,304,7285,30776
"FL",2020-11-18,114162,9113,259,7727,33734
"FL",2020-11-19,108521,9655,244,8882,41643
"FL",2020-11-20,99898,8621,276,8831,38335
"FL",2020-11-21,75483,7732,209,8175,39309
"FL",2020-11-22,50853,5817,129,6374,41853
"FL",2020-11-23,93657,8446,227,6114,23987
"FL",2020-11-24,105146,9349,255,8102,45821
"FL",2020-11-25,113624,9402,307,8126,38084
"FL",2020-11-26,57293,6420,212,0,0
"FL",2020-11-27,69654,7210,191,16795,85406
"FL",2020-11-28,53307,7767,141,6062,30204
"FL",2020-11-29,43821,7145,105,7131,30102
"FL",2020-11-30,87652,9469,209,6426,29041
"FL",2020-12-01,107311,11153,273,8540,39477
"FL",2020-12-02,101709,10970,253,9890,40478
"FL",2020-12-03,113016,11591,330,10656,39894
"FL",2020-12-04,96052,10194,266,9898,45549
"FL",2020-12-05,71741,8879,226,10198,42210
"FL",2020-12-06,49396,6432,144,8175,41197
"FL",2020-12-07,86471,9461,560,7537,30952
"FL",2020-12-08,97734,10678,440,7801,32172
"FL",2020-12-09,104943,10765,295,9411,38060
"FL",2020-12-10,111647,11037,315,11071,48767
"FL",2020-12-11,107030,11160,285,11409,43768
"FL",2020-12-12,73932,10252,262,10385,41840
"FL",2020-12-13,46879,6819,134,8762,29589
"FL",2020-12-14,88797,9907,610,8343,32182
"FL",2020-12-15,111104,12430,491,9296,34435
"FL",2020-12-16,110738,12516,351,11282,39035
"FL",2020-12-17,112780,12234,443,13102,46794
"FL",2020-12-18,106729,12145,589,12827,43646
"FL",2020-12-19,79691,9875,259,11456,40629
"FL",2020-12-20,56116,7549,258,8140,34499
"FL",2020-12-21,89347,10526,348,10907,41509
"FL",2020-12-22,119129,13654,381,10204,37852
"FL",2020-12-23,135507,14627,445,11100,42208
"FL",2020-12-24,102860,12710,471,12770,47074
"FL",2020-12-25,42216,5577,151,0,0
"FL",2020-12-26,38016,6661,135,16588,49967
"FL",2020-12-27,42840,8362,256,7157,20227
"FL",2020-12-28,83734,13208,332,8040,19734
"FL",2020-12-29,122041,18480,660,11748,32749
"FL",2020-12-30,128664,18209,626,13638,28033
"FL",2020-12-31,102896,15804,483,16827,44106
"FL",2021-01-01,51818,8277,299,0,0
"FL",2021-01-02,49276,9520,172,30531,68413
"FL",2021-01-03,51257,10650,250,10228,24021
"FL",2021-01-04,100487,15478,679,10935,22720
"FL",2021-01-05,128308,19935,780,15556,33771
"FL",2021-01-06,127317,19260,1022,17262,38374
"FL",2021-01-07,124932,17995,417,19334,42130
"FL",2021-01-08,121961,17220,565,19136,42110
"FL",2021-01-09,86339,13599,397,15069,31803
"FL",2021-01-10,56388,9598,255,12041,35722
"FL",2021-01-11,105809,14403,1109,11338,26775
"FL",2021-01-12,114179,15925,755,14526,40252
"FL",2021-01-13,130595,16269,1066,13664,39033
"FL",2021-01-14,117807,16004,525,13381,37435
"FL",2021-01-15,108885,14593,728,16415,39799
"FL",2021-01-16,77971,13335,470,11886,36230
"FL",2021-01-17,51567,9112,254,10737,66648
"FL",2021-01-18,85382,11299,567,7877,22048
"FL",2021-01-19,118271,14482,1173,9571,26994
"FL",2021-01-20,111618,14153,2079,11825,26957
"FL",2021-01-21,109793,13937,2442,12602,37904
"FL",2021-01-22,108892,13191,3413,13407,22189
"FL",2021-01-23,75002,11667,1530,12104,48994
"FL",2021-01-24,52161,8416,314,9335,27674
"FL",2021-01-25,92212,10776,1984,8542,25355
"FL",2021-01-26,124767,13575,2728,9466,23990
"FL",2021-01-27,117220,13175,2543,8211,19453
"FL",2021-01-28,102077,11526,1945,11190,36266
"FL",2021-01-29,107337,11027,1859,10745,11105
"FL",2021-01-30,70862,9816,442,14654,63111
"FL",2021-01-31,45957,6663,229,7604,39124
"FL",2021-02-01,99290,10051,1220,5600,19021
"FL",2021-02-02,110291,10368,2035,10332,31742
"FL",2021-02-03,106752,9324,1500,6694,21756
"FL",2021-02-04,95748,9739,1017,8434,17814
"FL",2021-02-05,100963,9107,865,11171,44918
"FL",2021-02-06,60873,7622,223,7345,28676
"FL",2021-02-07,46197,5902,231,6468,27601
"FL",2021-02-08,82053,7623,293,5599,21924
"FL",2021-02-09,109006,9055,420,6911,24690
"FL",2021-02-10,96571,8274,327,7405,27677
"FL",2021-02-11,86308,7996,304,8354,30793
"FL",2021-02-12,87474,8054,266,7437,29198
"FL",2021-02-13,60568,6667,216,7377,28940
"FL",2021-02-14,40673,4851,114,5328,24458
"FL",2021-02-15,81959,7476,208,3573,15019
"FL",2021-02-16,83383,7271,234,6165,25432
"FL",2021-02-17,96460,7195,317,7185,28762
"FL",2021-02-18,86236,7246,248,5030,19376
"FL",2021-02-19,82432,6984,241,6536,27701
"FL",2021-02-20,54996,6105,179,7129,32585
"FL",2021-02-21,39418,5007,144,4935,22676
"FL",2021-02-22,79953,6557,194,4037,17496
"FL",2021-02-23,103323,8043,301,5483,21886
"FL",2021-02-24,99452,7216,267,6923,29359
"FL",2021-02-25,89468,6964,267,6519,29829
"FL",2021-02-26,83348,6957,244,5783,26855
"FL",2021-02-27,54581,5736,198,5316,25314
"FL",2021-02-28,37988,4390,116,5385,22572
"FL",2021-03-01,75225,5789,179,1664,7255
"FL",2021-03-02,89221,6477,221,7047,33192
"FL",2021-03-03,100514,7018,257,5860,17249
"FL",2021-03-04,84827,6170,185,5997,26450
"FL",2021-03-05,77025,6202,174,5876,26910
"FL",2021-03-06,51859,5114,184,4587,23282
"FL",2021-03-07,37407,3953,133,4024,19166
"FL",2021-03-08,72807,5699,143,NA,NA
"FL",2021-03-09,86190,5883,226,NA,NA
"FL",2021-03-10,90434,5737,200,NA,NA
"FL",2021-03-11,93741,6395,206,NA,NA
"FL",2021-03-12,78600,6040,187,NA,NA
"FL",2021-03-13,51858,4908,165,NA,NA
"FL",2021-03-14,33496,3252,108,NA,NA
"FL",2021-03-15,72289,5819,180,NA,NA
"FL",2021-03-16,90188,5885,190,NA,NA
"FL",2021-03-17,97168,5827,160,NA,NA
"FL",2021-03-18,80530,6050,180,NA,NA
"FL",2021-03-19,74900,5729,182,NA,NA
"FL",2021-03-20,48109,4740,159,NA,NA
"FL",2021-03-21,39301,4208,111,NA,NA
"FL",2021-03-22,65491,4955,137,NA,NA
"FL",2021-03-23,89205,6217,255,NA,NA
"FL",2021-03-24,93083,6592,175,NA,NA
"FL",2021-03-25,79989,6004,242,NA,NA
"FL",2021-03-26,75355,6265,217,NA,NA
"FL",2021-03-27,49112,5169,196,NA,NA
"FL",2021-03-28,38987,4623,105,NA,NA
"FL",2021-03-29,66060,5456,122,NA,NA
"FL",2021-03-30,87364,7161,195,NA,NA
"FL",2021-03-31,94120,6842,1385,NA,NA
"FL",2021-04-01,77853,6676,1100,NA,NA
"FL",2021-04-02,73300,6406,962,NA,NA
"FL",2021-04-03,52221,6017,220,NA,NA
"FL",2021-04-04,35652,4536,158,NA,NA
"FL",2021-04-05,67529,5452,1692,NA,NA
"FL",2021-04-06,89069,7370,1677,NA,NA
"FL",2021-04-07,98225,7928,1503,NA,NA
"FL",2021-04-08,86828,7971,1142,NA,NA
"FL",2021-04-09,76639,7220,242,NA,NA
"FL",2021-04-10,54987,6798,169,NA,NA
"FL",2021-04-11,38171,4899,173,NA,NA
"FL",2021-04-12,68784,6565,124,NA,NA
"FL",2021-04-13,88700,7208,274,NA,NA
"FL",2021-04-14,94643,8164,274,NA,NA
"FL",2021-04-15,84007,7750,231,NA,NA
"FL",2021-04-16,77977,7783,231,NA,NA
"FL",2021-04-17,51834,5938,130,NA,NA
"FL",2021-04-18,38337,4952,123,NA,NA
"FL",2021-04-19,68405,6165,147,NA,NA
"FL",2021-04-20,85164,7171,230,NA,NA
"FL",2021-04-21,87514,7040,228,NA,NA
"FL",2021-04-22,81577,6847,199,NA,NA
"FL",2021-04-23,74936,6953,197,NA,NA
"FL",2021-04-24,51070,5524,158,NA,NA
"FL",2021-04-25,33947,4247,93,NA,NA
"FL",2021-04-26,69071,5741,164,NA,NA
"FL",2021-04-27,83538,6137,215,NA,NA
"FL",2021-04-28,90306,6407,239,NA,NA
"FL",2021-04-29,77780,6068,239,NA,NA
"FL",2021-04-30,72221,5728,212,NA,NA
"FL",2021-05-01,51459,4733,188,NA,NA
"FL",2021-05-02,35219,3678,132,NA,NA
"FL",2021-05-03,64926,4471,144,NA,NA
"FL",2021-05-04,78971,5174,172,NA,NA
"FL",2021-05-05,77554,4706,208,NA,NA
"FL",2021-05-06,76590,4888,159,NA,NA
"FL",2021-05-07,66509,4419,211,NA,NA
"FL",2021-05-08,49645,3738,132,NA,NA
"FL",2021-05-09,32650,2684,90,NA,NA
"FL",2021-05-10,64025,3899,119,NA,NA
"FL",2021-05-11,79815,4414,155,NA,NA
"FL",2021-05-12,77363,4051,161,NA,NA
"FL",2021-05-13,67563,4000,125,NA,NA
"FL",2021-05-14,65728,3585,135,NA,NA
"FL",2021-05-15,44713,2931,134,NA,NA
"FL",2021-05-16,34506,2393,87,NA,NA
"FL",2021-05-17,61187,3232,105,NA,NA
"FL",2021-05-18,74152,3611,136,NA,NA
"FL",2021-05-19,69842,3291,121,NA,NA
"FL",2021-05-20,59932,2897,86,NA,NA
"FL",2021-05-21,60763,2920,113,NA,NA
"FL",2021-05-22,43191,2509,98,NA,NA
"FL",2021-05-23,33395,1941,80,NA,NA
"FL",2021-05-24,52842,2278,83,NA,NA
"FL",2021-05-25,65183,2765,116,NA,NA
"FL",2021-05-26,66614,2779,124,NA,NA
"FL",2021-05-27,54885,2294,74,NA,NA
"FL",2021-05-28,58800,2353,97,NA,NA
"FL",2021-05-29,37432,2039,78,NA,NA
"FL",2021-05-30,27961,1462,52,NA,NA
"FL",2021-05-31,23916,1173,49,NA,NA
"FL",2021-06-01,49625,1993,77,NA,NA
"FL",2021-06-02,69756,2563,81,NA,NA
"FL",2021-06-03,63514,2316,106,NA,NA
"FL",2021-06-04,58044,2262,106,NA,NA
"FL",2021-06-05,40141,1764,61,NA,NA
"FL",2021-06-06,30824,1332,57,NA,NA
"FL",2021-06-07,50962,1797,59,NA,NA
"FL",2021-06-08,59988,1865,83,NA,NA
"FL",2021-06-09,55592,1945,67,NA,NA
"FL",2021-06-10,48095,1802,83,NA,NA
"FL",2021-06-11,53511,1865,65,NA,NA
